Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.615,800.0000000000001,0.9999999999999997,0.1993563450115478,5.651314031759422e-22,0.4284799401454046,0.02441250710970059,0.04132427625481422,0.27259386650576867,0.03383306497276411,0.9398009024601401,0.02361287697043277,0.0008518188246904784,3.6536978142189163e-06,0.034480613270711724,2.00265138368091e-07,4.479129377637822e-09,2.701150840715262e-11,2.4442644454330273e-12,0.0012499249389937464,5.06349204336437e-09
0.63,800.0000000000001,1.0000000000000002,0.2001668217727244,5.592718752574877e-22,0.4278841538521764,0.024109988723965154,0.04152869988394739,0.2724967881096517,0.03381354765753493,0.9396373161119191,0.023658166867053455,0.000850486335453031,3.641231981841601e-06,0.034626467144159005,2.001589624095935e-07,4.4109420665768785e-09,2.654794111745678e-11,2.3980148180949747e-12,0.0012237126742839456,5.0362976351724676e-09
0.645,800.0000000000001,1.0000000000000002,0.2009547353072053,5.5364439184644635e-22,0.4273050649363562,0.023815735852629784,0.04172795727254797,0.2724019430299696,0.03379456360129115,0.939477864219982,0.023702088711749034,0.0008491911785046885,3.62916673651368e-06,0.03476844169034393,2.0005533236238736e-07,4.344905450293326e-09,2.610060109136327e-11,2.353517342031036e-12,0.0011985755939446824,5.0100462011101125e-09
0.66,800.0000000000001,1.0,0.20172118228706773,5.482344974918493e-22,0.4267418579876327,0.023529352171907898,0.04192228135102567,0.27230923896752063,0.033776087234845396,0.939322364267919,0.0237447130758618,0.0008479315367870686,3.6174805193950323e-06,0.034906717958073076,1.9995413980539854e-07,4.280909781850268e-09,2.5668588428090817e-11,2.3106687798087066e-12,0.0011744464331264572,4.9846841954824704e-09
0.675,800.0000000000001,1.0000000000000004,0.2024671825456953,5.430289544033761e-22,0.42619377491585547,0.023250468843101887,0.04211188969288879,0.2722185892411602,0.03375809476129825,0.9391706453949842,0.02378610536048662,0.0008467057203916852,3.6061533992967173e-06,0.03504146477317293,1.9985528306506275e-07,4.218853020878624e-09,2.5251071147152104e-11,2.2693740894459137e-12,0.0011512635357464852,4.960162280937183e-09
0.69,800.0000000000001,1.000000000000001,0.20319368589408057,5.380156158013781e-22,0.4256601099155912,0.02297874208989101,0.04229698576775052,0.272129912329351,0.03374056400333569,0.93902254748069,0.023826326274371833,0.0008455121554516112,3.5951669192434486e-06,0.035172839760562076,1.997586666705019e-07,4.1586401689446575e-09,2.484727887552294e-11,2.2295456243210053e-12,0.0011289702811863836,4.936434916389251e-09
0.705,800.0000000000001,0.9999999999999994,0.20390157861623928,5.331833114091557e-22,0.42514020448736,0.02271385090294749,0.042477760253687546,0.27204313149049697,0.03372347424926881,0.938877920179885,0.023865432280655886,0.000844349373134017,3.5845039518391744e-06,0.03530099039331631,1.9966420085758506e-07,4.1001826286352e-09,2.44564969370499e-11,2.1911023971420486e-12,0.001107514564566008,4.9134599765043914e-09
0.7200000000000001,800.0000000000001,1.0000000000000013,0.2045916887014822,5.285216134470646e-22,0.42463344363216,0.02245549517331763,0.042654391968585115,0.27195817438669423,0.03370680613776073,0.9387366222354219,0.023903475963622484,0.0008432160012424877,3.5741485825767e-06,0.03542605475712629,1.995718011357291e-07,4.043397691882914e-09,2.4078061513255028e-11,2.1539694691407878e-12,0.0010868483613760559,4.891198438136538e-09
0.735,800.0000000000001,1.0000000000000004,0.20526479098070274,5.24021439405288e-22,0.4241392519579385,0.022203393868719765,0.04282704890329447,0.27187497275170786,0.03369054153763662,0.938598520713562,0.023940506380135153,0.0008421107555994794,3.5640859969762787e-06,0.0355481623758088,1.994813878719749e-07,3.988208024553573e-09,2.371135495958591e-11,2.118077372724831e-12,0.001066927323858322,4.869614084594802e-09
0.75,800.0000000000001,0.9999999999999999,0.2059216115493806,5.196735945766755e-22,0.42365709037849403,0.021957283458919567,0.042995889075106236,0.2717934620921633,0.03367466344593633,0.9384634903680492,0.023976569363747206,0.0008410324327434597,3.554302383584373e-06,0.03566743489872861,1.9939288592777993e-07,3.934541229213886e-09,2.3355801795377567e-11,2.0833616148180523e-12,0.0010477104328081607,4.848673250025753e-09
0.765,800.0000000000001,1.0000000000000002,0.20656283152799892,5.154700863208982e-22,0.4231864533488413,0.021716916576166003,0.043161061219392276,0.27171358142245244,0.03365915590514906,0.9383314131242428,0.024011707785525062,0.0008399799038179407,3.5447848511282536e-06,0.035783986664774906,1.9930622434692317e-07,3.882329468518992e-09,2.301086522894467e-11,2.0497622454256282e-12,0.0010291596948291618,4.8283445994632525e-09
